path,category,owner,main_classes,main_functions,used_by,tests,status,notes
joao/tests/resource_allocation/test_integrated_allocation_engine.py,test code,João-owned,FakeArrivalEngine;FakeProcessTimeEngine;ConfigurableProcessTimeEngine;FakeBPMNEngine;HourlyAvailability;FakeCompositeBranching;RecordingCompositeBranching,build_log;test_integrated_engine_uses_composite_prediction_for_executed_branch;test_integrated_engine_drain_stops_arrivals_but_processes_existing_case;test_deadlock_is_not_counted_as_completion;test_cycle_guard_filters_activity_after_empirical_visit_limit;test_empirical_successor_filter_keeps_supported_bpmn_candidates;build_engine;test_default_final_mode_does_not_learn_full_log_empirical_runtime_filters;test_diagnostic_cycle_guard_is_explicitly_labeled;test_cycle_repetition_detector_classifies_without_mutating_candidates;test_fixed_route_completes_and_cleans_case_state;test_fixed_route_is_identical_across_allocation_strategies;test_fixed_route_uses_historical_arrival_timestamps;test_fixed_route_prediction_candidates_do_not_expose_actual_next_only;test_waiting_task_retried_at_next_availability;test_waiting_retry_duplicate_suppressed;test_event_queue_empty_with_feasible_waiting_work_is_reported;make_event;make_prediction;add_reservation,datetime;pandas;Helper;SimulationEngineCore;src.resource_allocation.AllocationStrategy;src.resource_allocation.ShortestQueueAllocation;src.resource_allocation.ParkSongAllocation;src.resource_allocation.integration.BranchPredictionContext;src.resource_allocation.integration.IntegratedAllocationEngine;src.resource_allocation.integration.TaskLifecycleContext,joao/tests/resource_allocation/test_full_simulation_allocation_comparison_script.py;joao/tests/resource_allocation/test_integrated_allocation_comparison_script.py;joao/tests/resource_allocation/test_integrated_allocation_engine.py;joao/tests/resource_allocation/test_kunkler_allocation_adapter.py;joao/tests/resource_allocation/test_simulation_allocation_strategy_plug_in.py,audited,
joao/tests/resource_allocation/test_kunkler_allocation_adapter.py,test code,João-owned,FakeProcessTimeEngine,assignments;test_kunkler_adapter_registered_in_strategy_factory;test_kunkler_adapter_assigns_and_marks_eligible_tasks;test_kunkler_adapter_filters_permissions_and_availability;test_kunkler_adapter_handles_empty_and_no_eligible_cases;test_kunkler_adapter_diagnostics_are_exposed;test_kunkler_adapter_accepts_process_time_engine_kwarg;sampleTime_basic,datetime;src.resource_allocation.AllocationStrategy;src.resource_allocation.KunklerAllocationAdapter;src.resource_allocation.integration.AllocationStrategyFactory,joao/tests/resource_allocation/test_full_simulation_allocation_comparison_script.py;joao/tests/resource_allocation/test_integrated_allocation_comparison_script.py;joao/tests/resource_allocation/test_integrated_allocation_engine.py;joao/tests/resource_allocation/test_kunkler_allocation_adapter.py;joao/tests/resource_allocation/test_simulation_allocation_strategy_plug_in.py,audited,
joao/tests/resource_allocation/test_ml_prediction_adapter.py,test code,João-owned,FakeModel;FakePredictiveEngine;ConfigurableFakeModel;FailingModel;SchemaAwareEngine,test_ml_prediction_adapter_converts_ml_output_to_predictions;test_ml_prediction_adapter_filters_impossible_activities;test_ml_prediction_adapter_preserves_raw_probability_after_bpmn_filtering;test_ml_prediction_adapter_preserves_raw_probabilities_with_multiple_valid_activities;test_ml_prediction_adapter_returns_empty_when_engine_is_not_trained;test_ml_prediction_adapter_returns_empty_without_model;test_ml_prediction_adapter_returns_empty_when_no_model_class_is_bpmn_valid;test_ml_prediction_adapter_records_predict_proba_failures;test_ml_prediction_adapter_uses_engine_schema_alignment;test_ml_prediction_adapter_returns_empty_without_possible_activities;predict_proba;__init__;extract_features_from_event;_default_value_for_feature;__init__;predict_proba;predict_proba;__init__;extract_features_from_event;prepare_features_for_prediction,src.resource_allocation.MLPredictionAdapter;pandas;pytest,joao/tests/resource_allocation/test_ml_prediction_adapter.py;joao/tests/resource_allocation/test_parksong_ml_integration_layer.py;joao/tests/test_project_integration_smoke.py,audited,
joao/tests/resource_allocation/test_my_methods_integrated_comparison_script.py,test code,João-owned,,test_parse_strategy_filter_defaults_to_all_available_names;test_parse_strategy_filter_preserves_requested_order;test_parse_strategy_filter_rejects_unknown_name;test_write_configuration_records_selected_strategies;test_processing_time_diagnostics_are_exported_to_summary,json;datetime;pandas;pytest;joao.scripts.resource_allocation,,audited,
joao/tests/resource_allocation/test_park_song_allocation.py,test code,João-owned,,test_park_song_assigns_current_task_when_available;test_park_song_can_reserve_resource_for_predicted_task;test_park_song_falls_back_to_current_tasks_without_predictions;test_park_song_ignores_low_probability_predictions;test_park_song_can_disable_strategic_idling;test_park_song_respects_resource_skills_for_predictions;test_park_song_ignores_unavailable_resources;test_park_song_does_not_assign_same_current_task_twice;test_park_song_waiting_time_can_favor_old_waiting_current_task;test_park_song_processing_time_weight_scales_processing_cost;test_park_song_cost_time_scale_normalizes_time_terms;test_park_song_no_show_penalty_adds_expected_reservation_risk;test_park_song_reservation_margin_filters_marginal_prediction;test_park_song_reservation_margin_allows_clear_prediction_advantage;test_park_song_solves_epoch_as_global_assignment_not_local_greedy;test_park_song_temporal_lookahead_can_protect_near_future_prediction;test_park_song_temporal_lookahead_ignores_predictions_outside_horizon,src.resource_allocation.AllocationStrategy;src.resource_allocation.ParkSongAllocation,,audited,
joao/tests/resource_allocation/test_parksong_ml_integration.py,test code,João-owned,,test_parksong_uses_ml_prediction_as_reservation;test_parksong_ignores_low_probability_prediction;test_parksong_prefers_current_task_when_prediction_is_too_uncertain,src.resource_allocation.AllocationStrategy;src.resource_allocation.ParkSongAllocation;src.resource_allocation.AllocationStrategy,,audited,
joao/tests/resource_allocation/test_parksong_ml_integration_layer.py,test code,João-owned,FakeModel;FakePredictiveEngine,test_parksong_ml_integration_creates_reservation_from_ml_prediction;test_parksong_ml_integration_assigns_current_task_when_current_is_better;test_parksong_ml_threshold_uses_raw_probability_after_bpmn_filtering;__init__;predict_proba;__init__;extract_features_from_event;_default_value_for_feature,src.resource_allocation.AllocationStrategy;src.resource_allocation.MLPredictionAdapter;src.resource_allocation.ParkSongAllocation;src.resource_allocation.ParkSongMLIntegration;pytest;src.resource_allocation.AllocationStrategy,joao/tests/resource_allocation/test_ml_prediction_adapter.py;joao/tests/resource_allocation/test_parksong_ml_integration_layer.py;joao/tests/test_project_integration_smoke.py,audited,
joao/tests/resource_allocation/test_pick_interface_allocation_adapter.py,test code,João-owned,FirstCandidate;Postpone,test_pick_adapter_uses_only_eligible_candidates_and_marks_assignment;test_pick_adapter_records_postpones;__init__;pick;pick,resources.allocation;src.resource_allocation.AllocationStrategy;src.resource_allocation.PickInterfaceAllocationAdapter,joao/tests/resource_allocation/test_pick_interface_allocation_adapter.py,audited,
joao/tests/resource_allocation/test_random_resource_allocation.py,test code,João-owned,,test_random_allocation_assigns_available_resource_to_eligible_task;test_random_allocation_ignores_unavailable_resources;test_random_allocation_respects_resource_skills;test_random_allocation_does_not_assign_same_task_twice;test_random_allocation_ignores_assigned_and_blocked_tasks,src.resource_allocation.AllocationStrategy;src.resource_allocation.RandomResourceAllocation,,audited,
joao/tests/resource_allocation/test_requested_amount_compatibility.py,test code,João-owned,,log_frame;test_requested_amount_fit_keeps_full_precision_without_rounding;test_requested_amount_fit_uses_valid_global_fit_for_invalid_group;test_requested_amount_fit_fails_if_global_fit_is_invalid;test_integrated_engine_clips_sampled_requested_amount_to_historical_bounds;fake_fit;fake_fit,pandas;pytest;joao.src.resource_allocation.integration.IntegratedAllocationEngine;src.resource_allocation.integration,,audited,
joao/tests/resource_allocation/test_resource_allocation_evaluator.py,test code,João-owned,,test_evaluator_computes_metrics_for_one_strategy;test_evaluator_computes_metrics_for_multiple_strategies,src.resource_allocation.ResourceAllocationEvaluator,,audited,
joao/tests/resource_allocation/test_resource_allocation_metrics.py,test code,João-owned,,test_average_cycle_time;test_average_cycle_time_ignores_incomplete_cases;test_average_cycle_time_returns_none_for_empty_valid_input;test_average_waiting_time;test_average_waiting_time_ignores_incomplete_tasks;test_resource_occupation_per_resource;test_average_resource_occupation;test_resource_fairness;test_weighted_resource_fairness;test_resource_occupation_handles_zero_availability,src.resource_allocation.ResourceAllocationMetrics,,audited,
joao/tests/resource_allocation/test_resource_engine_waiting_task_allocation.py,test code,João-owned,Case;Event,build_engine;test_allocate_waiting_tasks_supports_random_allocation;test_allocate_waiting_tasks_supports_shortest_queue_allocation;test_allocate_waiting_tasks_passes_cumulative_resource_loads;test_allocate_waiting_tasks_supports_parksong_without_predictions;test_allocate_waiting_tasks_accepts_mock_predictions_for_parksong_ml_shape;__init__;__init__;getAttribs,datetime;pandas;resources;joao.src.resource_allocation.AllocationStrategy;joao.src.resource_allocation.ParkSongAllocation;joao.src.resource_allocation.RandomResourceAllocation;joao.src.resource_allocation.ShortestQueueAllocation,joao/tests/resource_allocation/test_composite_branching_adapter.py;joao/tests/resource_allocation/test_global_allocation_adapter.py;joao/tests/resource_allocation/test_integrated_allocation_engine.py;joao/tests/resource_allocation/test_resource_engine_waiting_task_allocation.py;joao/tests/test_bpmn_engine_transition_api.py;joao/tests/test_composite_branching_artifact.py;joao/tests/test_project_integration_smoke.py,audited,
joao/tests/resource_allocation/test_round_robin_resource_allocation.py,test code,João-owned,,task;assignment_resource;test_round_robin_rotates_deterministically_and_wraps;test_round_robin_state_persists_across_calls;test_round_robin_continues_after_multi_assignment_epoch;test_round_robin_multi_assignment_with_idle_resource_continues_correctly;test_round_robin_candidate_change_after_multi_assignment;test_round_robin_separate_instances_after_multi_assignment_are_independent;test_round_robin_does_not_advance_pointer_when_no_assignment_occurs;test_round_robin_multi_assignment_is_deterministic;test_round_robin_skips_unavailable_resources;test_round_robin_skips_resources_without_permission;test_round_robin_preserves_rotation_when_candidate_set_changes;test_round_robin_returns_no_assignment_without_candidates;test_round_robin_is_reproducible_without_seed;test_round_robin_avoids_starvation_under_stable_candidates,src.resource_allocation.AllocationStrategy;src.resource_allocation.RoundRobinResourceAllocation,,audited,
joao/tests/resource_allocation/test_shortest_queue_allocation.py,test code,João-owned,,assignment;test_shortest_queue_selects_lowest_cumulative_resource_load;test_shortest_queue_missing_loads_start_at_zero;test_shortest_queue_uses_resource_id_for_equal_load_tie_break;test_shortest_queue_skips_unavailable_lower_load_resource;test_shortest_queue_excludes_busy_resources_passed_as_unavailable;test_shortest_queue_respects_permission_mismatch;test_shortest_queue_respects_availability_and_permissions_together;test_shortest_queue_changing_group_load_changes_decision;test_shortest_queue_has_no_internal_load_leak_across_calls;test_shortest_queue_reproducible_without_random_state;test_shortest_queue_empty_candidate_behavior;test_shortest_queue_resets_last_snapshot_diagnostics_without_candidates,src.resource_allocation.AllocationStrategy;src.resource_allocation.ShortestQueueAllocation,,audited,
joao/tests/resource_allocation/test_simulation_allocation_strategy_plug_in.py,test code,João-owned,FakeArrivalEngine;FakeProcessTimeEngine;CountingShortestQueueAllocation;CountingParkSongAllocation,build_smoke_log;configure_resource_fixture;test_main_simulation_engine_can_use_global_allocation_adapter;test_main_simulation_engine_can_allocate_waiting_events_with_part_ii_strategy;__init__;nextArrivalTime;__init__;getProcessingTime;getWaitingTime;__init__;allocate;__init__;allocate,datetime;pandas;pytest;SimulationEngineCore;joao.src.resource_allocation.GlobalAllocationAdapter;joao.src.resource_allocation.ParkSongAllocation;joao.src.resource_allocation.ShortestQueueAllocation,joao/tests/resource_allocation/test_full_simulation_allocation_comparison_script.py;joao/tests/resource_allocation/test_integrated_allocation_comparison_script.py;joao/tests/resource_allocation/test_integrated_allocation_engine.py;joao/tests/resource_allocation/test_kunkler_allocation_adapter.py;joao/tests/resource_allocation/test_simulation_allocation_strategy_plug_in.py,audited,
joao/tests/resource_allocation/test_transition_aware_branching_adapter.py,test code,João-owned,LabelEngine,candidate;test_transition_adapter_records_duplicate_label_ambiguity;test_transition_adapter_rejects_invalid_prediction_and_uses_fallback;test_transition_adapter_uses_train_derived_duplicate_label_resolution;__init__;getNextActivities;get_statistics,datetime;types;src.resource_allocation.integration.CompositeBranchingAdapter;src.resource_allocation.integration.TransitionAwareBranching,joao/tests/resource_allocation/test_transition_aware_branching_adapter.py,audited,
